join_s,sch_s,sch_r,adv_r,adv_s,data_r,data_s,dist_ch_to_bs,dist_to_ch,expaned_energy,rank,send_code,who_ch,is_target
1,0,1,5,0,0,25,0.0,14.17321,0.04627,8,4,108070,0
1,0,1,3,0,0,62,0.0,9.12163,0.1058,1,1,109039,0
1,0,1,5,0,0,46,0.0,11.45631,0.07919,22,2,112011,0
1,0,1,4,0,0,48,0.0,68.07497,0.09078,18,1,118084,0
0,0,0,3,0,960,13,150.31682,0.0,1.60423,1,0,208100,0
1,0,1,9,0,0,46,0.0,23.70627,0.08101,1,2,114079,0
0,0,0,3,0,1047,8,98.44476,0.0,1.15225,1,0,202100,0
1,0,1,4,0,0,55,0.0,9.52435,0.0945,6,3,106074,0
1,0,1,3,0,0,19,0.0,25.82688,0.03636,1,3,211071,0
0,0,0,1,0,535,3,171.69164,0.0,1.09729,41,0,201100,0
1,0,1,3,0,0,25,0.0,52.01236,0.36935,1,1,202100,0
1,0,1,10,0,0,26,0.0,65.85675,0.27373,11,5,110054,0
1,0,1,8,0,0,90,0.0,35.96936,0.15037,1,2,101034,0
1,0,1,10,0,0,76,0.0,14.28077,0.12883,4,6,107044,0
1,0,1,4,0,0,30,0.0,35.88446,0.05017,17,2,101071,0
1,0,0,28,0,0,0,0.0,54.32915,0.00621,1,15,204022,0
1,0,1,7,0,0,76,0.0,11.90688,0.12846,5,2,108092,0
1,0,1,7,0,0,85,0.0,13.22238,0.14245,1,3,207028,0
1,0,1,5,0,0,40,0.0,32.54958,0.07077,28,2,102049,0
0,0,0,3,0,1054,13,85.19787,0.0,1.664,1,0,202100,0
1,0,1,7,0,0,41,0.0,34.28613,0.07358,5,3,103070,0
1,0,0,27,0,0,0,0.0,17.44187,1.645,1,10,109045,0
1,0,1,8,0,0,90,0.0,13.72176,0.15157,3,4,105091,0
1,0,1,7,0,0,51,0.0,22.83728,0.08819,19,3,118016,0
1,0,1,7,0,0,120,0.0,10.79151,0.19916,2,3,209046,0
1,0,1,8,0,0,42,0.0,17.04137,0.06845,17,3,101076,0
1,0,1,5,0,0,68,0.0,17.00478,0.11519,14,2,114068,0
1,0,1,3,0,0,32,0.0,56.58608,0.06016,37,3,117013,0
1,0,1,6,0,0,76,0.0,3.47679,0.12735,1,4,113052,0
1,0,1,7,0,0,34,0.0,42.31906,0.06393,16,7,105048,0
1,0,1,6,0,0,60,0.0,15.38505,0.10243,13,3,109061,0
1,0,1,3,0,0,23,0.0,32.18434,0.04344,30,3,107071,0
1,0,0,27,0,0,0,0.0,33.06447,1.48776,17,7,108044,0
0,0,0,14,0,952,13,176.98899,0.0,1.88099,4,0,105100,0
1,0,1,4,0,0,24,0.0,42.78983,0.04608,1,3,118007,0
1,0,1,2,0,0,29,0.0,28.63721,0.05319,22,1,115058,0
1,0,1,4,0,0,160,0.0,13.56469,0.29891,1,4,115088,0
1,0,1,2,0,0,15,0.0,56.01291,0.03228,5,2,110073,0
1,0,1,10,0,0,53,0.0,33.40014,0.09242,1,7,113048,0
1,0,1,8,0,0,27,0.0,35.96498,0.04625,33,7,101046,0
1,0,1,4,0,0,181,0.0,11.45485,0.29873,1,2,105031,0
1,0,1,4,0,0,40,0.0,14.44826,0.07059,4,2,202015,0
1,0,1,3,0,0,57,0.0,16.04685,0.0976,13,2,106019,0
1,0,1,5,0,0,60,0.0,50.43618,0.10809,5,3,111058,0
1,0,1,5,0,0,46,0.0,47.51887,0.08284,26,2,104075,0
1,0,1,7,0,0,103,0.0,15.82954,0.17244,6,5,113100,0
1,0,1,3,0,0,49,0.0,12.60925,0.08533,1,3,116030,0
1,0,1,5,0,0,68,0.0,21.23207,0.11571,15,3,104045,0
1,0,1,4,0,0,19,0.0,20.44862,0.03604,57,3,114073,0
1,0,1,22,0,0,90,0.0,13.72494,1.32181,6,5,103088,0
1,0,1,8,0,0,76,0.0,11.65277,0.12773,9,5,117038,0
1,0,0,28,0,0,0,0.0,11.4624,1.1605,6,2,106000,0
1,0,1,9,0,0,14,0.0,52.83905,0.03024,79,4,104096,0
1,0,1,4,0,0,65,0.0,24.29952,0.11154,8,4,201054,0
1,0,1,6,0,0,35,0.0,58.79527,0.06631,20,3,111050,0
0,1,0,7,1,720,0,169.48863,0.0,2.82696,0,0,114034,0
1,0,1,8,0,0,65,0.0,30.07231,0.11226,9,6,109085,0
1,0,1,2,0,0,15,0.0,63.72382,0.032,1,2,106040,0
1,0,1,2,0,0,43,0.0,15.17174,0.07528,1,1,208100,0
1,0,1,2,0,0,49,0.0,11.95913,0.08425,17,2,103063,0
0,1,0,2,1,1254,0,139.31641,0.0,2.42446,0,0,103050,0
1,0,1,8,0,0,16,0.0,87.34643,0.03598,14,4,106088,0
1,0,1,7,0,0,111,0.0,18.15261,0.18185,2,7,115063,0
1,0,1,4,0,0,23,0.0,9.51056,0.04292,1,3,105009,0
1,0,1,7,0,0,72,0.0,8.98182,0.12207,2,1,120076,0
0,0,0,0,0,247,13,201.93494,0.0,0.64262,0,0,402100,0
1,0,1,4,0,0,35,0.0,31.49621,0.06292,19,3,107003,0
1,0,1,1,0,0,13,0.0,43.40763,0.02721,69,1,109098,0
1,0,1,6,0,0,57,0.0,4.28031,0.09774,1,2,203064,0
1,0,1,5,0,0,40,0.0,25.39949,0.07062,14,5,117033,0
1,0,1,3,0,0,23,0.0,46.96681,0.04396,1,1,202079,0
1,0,1,7,0,0,25,0.0,8.97549,0.0463,5,6,104073,0
1,0,1,7,0,0,55,0.0,12.95404,0.08956,9,7,101069,0
1,0,1,9,0,0,206,0.0,7.84131,1.79245,1,1,301100,0
1,0,1,6,0,0,160,0.0,6.71255,0.26362,1,1,205083,0
1,0,1,6,0,0,53,0.0,12.01091,0.09074,15,5,103032,0
1,0,1,3,0,0,19,0.0,33.15631,0.03741,17,2,118071,0
1,0,1,4,0,0,42,0.0,24.81269,0.07452,2,1,107033,0
1,0,1,5,0,0,24,0.0,37.22575,0.04678,33,2,204001,0
1,0,1,6,0,0,85,0.0,21.67928,0.14395,8,1,111083,0
1,0,0,28,0,0,0,0.0,33.3989,0.0061,3,1,302011,0
1,0,1,7,0,0,120,0.0,10.55238,0.19863,7,7,103020,0
0,1,0,1,1,1320,0,138.36722,0.0,2.33279,0,0,105025,0
1,0,1,7,0,0,65,0.0,52.02691,0.11786,1,5,104029,0
1,0,1,6,0,0,46,0.0,47.72721,0.08295,1,1,114025,0
1,0,1,7,0,0,45,0.0,30.21015,0.07997,1,2,109001,0
1,0,1,7,0,0,43,0.0,61.61356,0.09367,14,4,115052,0
1,0,1,8,0,0,60,0.0,12.2226,0.10178,18,5,114047,0
1,0,1,5,0,0,42,0.0,42.95601,0.07536,27,2,118007,0
1,0,1,4,0,0,36,0.0,37.19064,0.05992,23,1,101052,0
1,0,1,2,0,0,14,0.0,23.95391,0.02854,1,1,105047,0
0,1,0,7,1,412,0,173.55195,0.0,2.70066,0,0,109049,0
1,0,1,6,0,0,38,0.0,34.66322,0.06844,1,6,113001,0
1,0,1,7,0,0,48,0.0,12.69395,0.08279,15,7,205039,0
1,0,1,5,0,0,24,0.0,97.30189,0.05649,1,2,109005,0
1,0,1,4,0,0,49,0.0,2.21326,0.08446,7,1,205030,0
1,0,1,2,0,0,15,0.0,47.06187,1.56915,1,1,108075,0
1,0,1,3,0,0,27,0.0,53.60154,0.05201,13,1,117074,0
1,0,1,6,0,0,41,0.0,14.32674,0.0722,5,1,201064,0
1,0,1,5,0,0,51,0.0,46.18548,0.08698,11,1,101075,0
1,0,1,5,0,0,32,0.0,74.11857,0.06405,1,3,115030,0
0,1,0,3,1,241,0,93.48484,0.0,0.88933,0,0,601100,0
1,0,1,4,0,0,33,0.0,34.51122,0.0593,38,3,108001,0
1,0,1,10,0,0,120,0.0,5.49746,0.19894,5,7,208040,0
1,0,1,3,0,0,43,0.0,10.98303,0.07542,1,3,102024,0
1,0,1,4,0,0,34,0.0,20.56106,0.06096,10,4,102024,0
1,0,1,6,0,0,80,0.0,17.32954,0.65383,1,3,120080,0
1,0,1,7,0,0,60,0.0,15.07767,0.10227,1,5,111005,0
1,0,1,6,0,0,76,0.0,10.10156,0.34668,8,3,106041,0
1,0,1,4,0,0,62,0.0,38.68019,0.10818,1,1,208044,0
1,0,1,4,0,0,15,0.0,42.73319,0.03033,1,3,115071,0
1,0,1,2,0,0,27,0.0,37.35174,0.05,32,1,118046,0
1,0,0,28,0,0,0,0.0,35.27228,1.16144,51,2,106000,0
1,0,1,7,0,0,85,0.0,20.81514,0.14345,9,7,107098,0
1,0,1,4,0,0,33,0.0,65.30865,0.06547,1,3,107007,0
1,0,1,4,0,0,53,0.0,26.67668,0.09143,22,1,211060,0
1,0,1,7,0,0,68,0.0,22.26023,0.11637,1,3,205054,0
1,0,1,4,0,0,68,0.0,30.10511,0.11714,1,4,117028,0
0,0,0,0,0,325,13,159.31297,0.0,0.63429,0,0,502100,0
1,0,1,4,0,0,40,0.0,48.42613,0.0732,1,3,208086,0
1,0,1,3,0,0,45,0.0,23.63505,0.07836,21,2,103002,0
1,0,1,3,0,0,27,0.0,10.94726,0.04867,31,1,116098,0
1,0,1,6,0,0,48,0.0,19.72937,0.08337,13,5,115051,0
1,0,1,8,0,0,60,0.0,12.06667,0.10288,1,8,112006,0
1,0,1,9,0,0,90,0.0,20.29109,0.1517,8,5,105037,0
1,0,1,11,0,0,144,0.0,9.29772,0.23771,4,7,206100,0
0,0,0,0,0,609,13,124.97387,0.0,1.04764,0,0,303100,0
1,0,1,7,0,0,57,0.0,36.52303,0.09998,1,2,112020,0
1,0,1,6,0,0,53,0.0,12.61733,0.09082,13,4,115100,0
1,0,1,4,0,0,111,0.0,14.88026,0.77167,6,2,106100,0
1,0,1,7,0,0,60,0.0,22.57052,0.10363,1,2,105094,0
1,0,1,6,0,0,46,0.0,56.86951,0.08487,18,6,102089,0
1,0,1,6,0,0,62,0.0,4.91248,0.10545,1,6,105005,0
1,0,1,5,0,0,62,0.0,18.95462,0.10651,5,1,110000,0
1,0,1,3,0,0,48,0.0,39.11313,0.08479,25,2,117026,0
1,0,1,7,0,0,43,0.0,10.58328,0.07504,10,5,114020,0
1,0,1,2,0,699,9,122.05779,17.04446,1.22185,16,1,119019,0
1,0,1,4,0,0,27,0.0,32.77143,0.0503,1,4,117043,0
1,0,1,5,0,0,131,0.0,22.57052,0.21943,2,2,209094,0
1,0,1,1,0,0,14,0.0,32.03421,0.02922,8,1,113100,0
1,0,1,8,0,0,53,0.0,12.02589,0.09126,6,5,113090,0
1,0,1,7,0,0,72,0.0,17.25165,0.11662,14,7,101006,0
1,0,0,27,0,0,0,0.0,47.89935,0.00606,38,2,108020,0
1,0,1,7,0,0,45,0.0,37.9993,0.08046,1,2,109001,0
1,0,0,28,0,0,0,0.0,12.085,0.00607,32,1,103073,0
1,0,1,7,0,0,51,0.0,50.76721,0.0942,19,7,107018,0
1,0,1,7,0,0,32,0.0,51.3358,0.06037,8,4,102046,0
1,0,1,5,0,0,57,0.0,39.70934,0.49174,1,4,103046,0
1,0,1,9,0,0,144,0.0,11.95913,0.23653,1,3,202100,0
1,0,1,8,0,0,37,0.0,42.12418,0.06733,14,1,115064,0
1,0,1,3,0,0,57,0.0,6.33062,0.09683,15,3,117083,0
1,0,1,9,0,0,15,0.0,55.46751,0.0324,62,3,105073,0
1,0,1,6,0,0,85,0.0,22.10879,0.14392,4,5,106042,0
1,0,1,2,0,0,22,0.0,48.34333,0.08528,8,1,119019,0
1,0,1,6,0,0,55,0.0,48.60098,0.09905,10,4,119100,0
0,0,0,8,0,1026,12,144.41859,0.0,1.51471,27,0,117100,0
1,0,0,28,0,0,0,0.0,94.75894,0.00609,19,1,105001,0
1,0,1,7,0,0,65,0.0,38.34803,0.11526,8,1,113069,0
1,0,1,4,0,0,111,0.0,7.68729,0.18472,2,2,104043,0
0,0,0,5,0,837,7,92.58541,0.0,0.91144,7,0,202100,0
1,0,1,6,0,0,85,0.0,27.363,0.14476,8,1,102069,0
1,0,1,4,0,0,28,0.0,6.97538,0.05114,2,4,106033,0
1,0,1,4,0,0,29,0.0,26.67292,0.04873,21,3,108030,0
1,0,1,7,0,0,62,0.0,12.97754,0.10571,2,5,207018,0
1,0,1,4,0,0,76,0.0,26.31924,0.13038,1,2,110073,0
1,0,1,4,0,0,62,0.0,8.57066,0.10507,13,1,119018,0
0,1,0,4,1,926,0,134.29469,0.0,2.34782,0,0,203061,0
1,0,1,12,0,0,85,0.0,15.62786,0.14338,4,4,112099,0
1,0,1,8,0,0,131,0.0,26.75501,1.07204,3,4,202100,0
1,0,1,4,0,0,144,0.0,17.51506,0.23902,4,2,110016,0
1,0,1,5,0,0,65,0.0,59.19685,0.11814,1,3,207002,0
1,0,1,7,0,0,27,0.0,58.85089,0.05328,1,1,104090,0
1,0,1,7,0,0,57,0.0,53.8519,0.10289,18,3,113028,0
1,0,1,4,0,0,30,0.0,43.7923,0.05525,1,3,107016,0
1,0,1,4,0,0,24,0.0,34.80567,0.04564,1,1,204060,0
1,0,1,6,0,0,55,0.0,35.84938,0.09735,2,5,202015,0
1,0,1,7,0,0,21,0.0,29.56876,0.03956,1,1,118041,0
1,0,1,6,0,0,33,0.0,21.95923,0.05959,9,1,103001,0
1,0,1,8,0,0,131,0.0,17.28036,0.21757,3,2,302046,0
1,0,1,10,0,0,144,0.0,13.35243,0.30063,4,5,110004,0
1,0,1,6,0,0,34,0.0,32.02504,0.06126,24,4,107041,0
1,0,1,8,0,0,23,0.0,35.62911,0.04286,45,5,109001,0
1,0,1,6,0,0,72,0.0,11.58211,0.12161,1,6,210070,0
1,0,1,5,0,0,49,0.0,7.03244,0.08396,22,2,117084,0
1,0,1,5,0,0,42,0.0,23.27709,0.07362,17,1,119093,0
1,0,1,5,0,0,32,0.0,20.8912,0.05734,1,2,205085,0
1,0,1,6,0,0,33,0.0,23.97977,0.06094,7,4,112069,0
1,0,1,5,0,0,23,0.0,62.39931,0.0471,29,2,112029,0
1,0,0,3,0,0,0,0.0,15.92186,0.14976,13,14,106100,0
0,0,0,11,0,878,13,121.69498,0.0,1.44852,8,0,202100,0
1,0,1,28,0,0,35,0.0,15.25073,0.06192,29,1,102018,0
1,0,1,5,0,0,57,0.0,10.37618,0.09792,8,4,116018,0
1,0,1,4,0,0,24,0.0,39.75991,0.04496,1,3,103073,0
1,0,1,3,0,0,42,0.0,34.76597,0.07429,26,3,118010,0
1,0,1,5,0,0,40,0.0,28.55288,0.07056,26,2,108011,0
0,0,0,9,0,452,13,112.30237,0.0,0.77311,7,0,202100,0
1,0,0,9,0,0,0,0.0,17.4069,0.08099,9,13,202100,0
1,0,1,5,0,0,51,0.0,38.95986,0.09002,15,3,103043,0
1,0,1,7,0,0,85,0.0,12.11557,0.14232,1,1,201077,0
1,0,1,9,0,0,160,0.0,21.038,0.26551,4,4,304100,0
1,0,1,27,0,0,14,0.0,93.63504,0.02859,68,2,101088,0
1,0,1,6,0,0,46,0.0,29.88277,0.08109,14,6,106045,0
1,0,1,8,0,0,85,0.0,28.63029,0.14553,2,5,106040,0
1,0,1,2,0,0,36,0.0,21.26386,0.06364,27,1,111079,0
1,0,1,3,0,0,32,0.0,32.42605,0.05803,24,1,107050,0
1,0,1,5,0,0,55,0.0,15.38505,0.08979,1,5,101061,0
1,0,1,5,0,0,55,0.0,37.67056,1.01468,6,3,109100,0
1,0,1,8,0,0,80,0.0,13.66723,0.13474,6,2,104055,0
1,0,1,7,0,0,85,0.0,15.49214,0.13826,8,4,101065,0
1,0,1,3,0,0,41,0.0,21.77871,0.07188,19,2,114060,0
1,0,1,8,0,0,72,0.0,5.66293,0.13811,7,7,306100,0
0,0,0,0,0,117,13,124.47343,0.0,0.23049,0,0,802100,0
1,0,1,4,0,0,31,0.0,12.07074,0.05488,36,1,104009,0
1,0,1,4,0,0,36,0.0,2.44936,0.06299,29,4,111003,0
0,1,0,3,1,1040,0,99.37323,0.0,2.41962,0,0,102087,0
1,0,1,3,0,0,30,0.0,8.15168,0.05316,41,1,105085,0
1,0,1,8,0,0,42,0.0,50.80961,0.07768,1,8,110050,0
1,0,1,3,0,0,22,0.0,13.05412,0.04147,1,1,203063,0
1,0,1,3,0,0,60,0.0,32.85863,0.09907,18,1,101017,0
0,0,0,2,0,1328,13,91.93585,0.0,2.02193,1,0,110100,0
1,0,1,27,0,0,0,0.0,38.11972,0.00611,4,1,203058,0
1,0,1,7,0,0,68,0.0,22.37207,0.11674,1,1,103058,0
1,0,1,3,0,0,37,0.0,26.15154,0.06555,1,3,108073,0
1,0,1,5,0,0,51,0.0,33.97137,1.62185,18,3,108100,0
1,0,1,1,0,0,15,0.0,11.14573,0.03019,12,1,204028,0
1,0,0,4,0,0,0,0.0,27.5066,0.00589,1,2,118058,0
1,0,1,5,0,0,62,0.0,23.35805,0.10612,1,5,114013,0
0,0,0,5,0,882,7,134.29469,0.0,0.92032,27,0,202100,0
1,0,1,5,0,0,57,0.0,13.68597,0.097,20,5,106039,0
1,0,1,1,0,0,13,0.0,60.37698,0.02878,36,1,104075,0
1,0,1,4,0,0,48,0.0,36.43504,0.08454,21,3,210091,0
1,0,1,5,0,0,72,0.0,24.50596,0.12314,7,1,102075,0
1,0,1,4,0,0,42,0.0,70.00037,0.08041,17,2,103017,0
1,0,1,3,0,0,40,0.0,47.93782,0.07363,1,2,114055,0
1,0,1,8,0,0,51,0.0,27.65136,0.08838,22,4,112043,0
1,0,1,23,0,0,21,0.0,34.35775,0.03506,52,3,101009,0
1,0,1,2,0,0,22,131.27562,42.40007,0.04259,15,1,201021,0
0,0,0,3,0,895,10,113.5812,0.0,1.16377,6,0,201100,0
1,0,1,7,0,0,57,0.0,7.89201,2.27496,9,7,119069,0
1,0,1,7,0,0,76,0.0,22.00341,0.12941,1,2,109021,0
1,0,1,3,0,0,24,0.0,61.77003,0.04835,54,1,111005,0
1,0,1,10,0,0,120,0.0,23.3218,0.20098,4,9,204100,0
1,0,1,4,0,0,42,0.0,18.56966,0.074,1,2,112001,0
1,0,1,6,0,0,40,0.0,54.19697,0.07403,22,2,103086,0
1,0,1,5,0,0,41,0.0,52.94303,0.07637,1,1,107025,0
1,0,1,2,0,0,29,0.0,47.61769,0.05455,1,1,113041,0
1,0,1,8,0,0,80,0.0,12.61448,0.13471,6,7,115100,0
1,0,1,5,0,0,32,0.0,19.46379,0.05692,34,5,204075,0
1,0,1,4,0,0,30,0.0,12.96642,0.05437,7,4,114043,0
1,0,1,10,0,0,15,0.0,57.00928,0.03156,50,2,103016,0
1,0,0,27,0,0,0,0.0,1.98855,0.00609,24,3,104050,0
1,0,1,7,0,0,65,0.0,38.34803,0.11409,9,7,107007,0
1,0,1,5,0,0,32,0.0,17.26619,0.05784,1,2,205085,0
1,0,1,4,0,0,36,0.0,8.98273,0.44725,2,1,115001,0
1,0,1,8,0,0,80,0.0,38.89774,0.13942,1,5,109093,0
0,1,0,4,1,122,0,176.40744,0.0,1.07812,0,0,301100,0
1,0,1,5,0,0,42,0.0,13.05412,0.07319,17,2,111044,0
1,0,1,3,0,0,40,0.0,56.91281,0.07418,25,2,118020,0
1,0,1,2,0,0,19,0.0,45.37391,0.03791,1,1,105002,0
1,0,1,4,0,0,27,0.0,20.02359,0.05012,1,2,119090,0
1,0,1,4,0,0,17,0.0,62.83464,0.03461,1,2,116079,0
1,0,1,4,0,0,60,0.0,27.7287,0.10357,13,3,112005,0
1,0,1,5,0,0,27,0.0,30.54946,0.04932,1,3,108050,0
0,0,0,10,0,1082,13,94.18194,0.0,1.66725,1,0,118100,0
1,0,1,3,0,0,38,0.0,18.54634,0.0664,32,2,115068,0
1,0,1,5,0,0,40,0.0,35.00725,0.80391,1,4,108056,0
1,0,1,2,0,0,18,0.0,11.64827,0.03418,58,2,118095,0
1,0,1,2,0,0,32,0.0,15.88773,0.05284,25,1,106077,0
1,0,1,8,0,0,76,0.0,7.22988,0.12843,1,6,108028,0
1,0,1,7,0,0,48,0.0,30.42458,0.08468,1,5,118003,0
1,0,1,1,0,0,13,0.0,23.98002,0.0272,38,1,109071,0
1,0,1,6,0,0,62,0.0,28.10196,0.10742,6,1,105003,0
1,0,1,6,0,0,60,0.0,51.9358,0.10835,5,6,208079,0
1,0,1,5,0,0,160,0.0,13.4639,0.2643,4,5,117019,0
1,0,1,3,0,0,28,0.0,22.27838,0.05146,7,1,102071,0
1,0,1,3,0,0,24,0.0,56.38122,0.04739,6,3,110098,0
1,0,1,3,0,0,24,0.0,39.17555,0.0458,1,3,119049,0
1,0,1,4,0,0,26,0.0,12.70636,0.04226,1,1,101006,0
1,0,1,7,0,0,103,0.0,10.9688,0.17244,1,4,118001,0
1,0,1,7,0,0,72,0.0,27.52509,0.11857,7,2,101028,0
1,0,1,6,0,0,96,0.0,22.90374,0.16172,1,5,116088,0
1,0,1,1,0,0,14,0.0,54.52657,0.02925,81,1,118005,0
1,0,1,3,0,0,38,0.0,31.78802,0.06779,25,3,102067,0
1,0,1,5,0,0,45,0.0,39.85414,0.08072,1,2,118043,0
1,0,1,7,0,0,37,0.0,32.77479,0.06617,1,6,109005,0
1,0,1,8,0,0,40,0.0,33.99594,0.07317,1,8,104063,0
1,0,1,28,0,0,21,0.0,43.16662,1.45381,36,1,105001,0
1,0,1,27,0,0,0,0.0,63.97677,1.00429,16,7,107001,0
1,0,1,6,0,0,53,0.0,43.87869,0.09487,7,6,105058,0
1,0,1,8,0,0,57,0.0,18.52381,0.09803,1,4,112034,0
1,0,1,4,0,0,43,0.0,30.88539,0.07636,12,1,119053,0
1,0,1,5,0,0,76,0.0,25.5197,0.13015,3,5,113010,0
1,0,1,7,0,0,57,0.0,30.28277,0.09864,19,6,203100,0
1,0,1,1,0,0,14,0.0,90.0942,0.03323,11,1,113100,0
1,0,0,27,0,0,0,0.0,36.36652,0.65285,8,2,105073,0
1,0,1,5,0,0,60,0.0,16.12543,0.10294,7,1,102020,0
1,0,1,5,0,0,160,0.0,11.89487,1.67946,3,1,206100,0
1,0,1,12,0,0,90,0.0,11.88707,0.15075,3,5,209070,0
1,0,1,6,0,0,60,0.0,9.31634,0.10202,10,3,106046,0
1,0,1,3,0,0,30,0.0,31.53273,0.05538,6,1,105085,0
1,0,1,4,0,0,29,0.0,50.65625,0.05474,27,1,204078,0
1,0,1,6,0,0,45,0.0,16.05963,0.30746,1,1,109069,0
1,0,1,6,0,0,103,0.0,17.12283,0.1678,4,4,101055,0
1,0,1,1,0,0,13,0.0,45.71793,0.02838,5,1,104075,0
1,0,1,7,0,0,55,0.0,31.27299,2.37081,11,7,111045,0
1,0,1,9,0,0,49,0.0,20.98717,0.08481,18,9,106054,0
1,0,1,5,0,0,96,0.0,36.38269,0.16472,6,5,117044,0
1,0,1,9,0,0,34,0.0,34.30685,0.06273,1,7,201001,0
1,0,1,6,0,0,90,0.0,23.1214,0.15236,6,5,104051,0
1,0,0,28,0,0,0,0.0,42.21157,0.83148,16,10,104056,0
1,0,1,4,0,0,48,0.0,13.15656,0.08313,7,1,209065,0
1,0,1,2,0,0,14,0.0,51.87856,0.03,16,2,106016,0
1,0,1,5,0,0,42,0.0,55.3715,0.07825,9,1,107024,0
1,0,1,19,0,0,18,0.0,85.73145,1.43382,43,1,104001,0
1,0,1,4,0,0,181,0.0,10.67925,0.32151,2,2,106068,0
1,0,1,5,0,0,76,0.0,24.09696,0.12938,7,3,204070,0
1,0,1,4,0,0,32,0.0,29.21654,0.05815,1,1,108025,0
1,0,1,2,0,0,19,0.0,14.8871,0.03602,49,2,207009,0
1,0,1,6,0,0,27,0.0,29.54516,0.05009,8,3,104058,0
1,0,1,7,0,0,57,0.0,3.25687,0.09774,1,5,105064,0
1,0,0,27,0,0,0,0.0,15.21571,1.67554,3,1,304028,0
1,0,1,8,0,0,62,0.0,28.36434,0.10848,1,8,103058,0
1,0,1,5,0,0,68,0.0,13.7217,0.11531,6,4,102075,0
1,0,1,3,0,0,24,0.0,40.14074,0.0409,15,3,101007,0
1,0,1,4,0,0,49,0.0,0.83439,0.0849,1,4,120070,0
1,0,1,6,0,0,32,0.0,47.78442,0.05931,1,3,108048,0
1,0,1,4,0,0,34,0.0,31.24026,0.06125,1,3,113029,0
1,0,1,3,0,0,17,0.0,35.90816,0.03495,27,2,211001,0
1,0,1,2,0,0,27,0.0,29.59876,0.04965,1,1,108003,0
1,0,1,6,0,0,65,0.0,26.31924,0.11208,4,3,111073,0
1,0,1,5,0,0,53,0.0,7.85018,0.09028,22,5,106016,0
1,0,1,6,0,0,49,0.0,16.12257,0.07853,23,3,101058,0
0,0,0,8,1,0,0,122.27536,0.0,1.93655,0,0,103079,0
1,0,1,4,0,0,27,0.0,56.57562,0.05256,1,2,114077,0
0,0,0,2,0,1341,13,96.57363,0.0,2.0245,1,0,110100,0
1,0,1,7,0,0,41,0.0,24.82833,0.07376,1,5,111093,0
1,0,1,9,0,0,68,0.0,8.74691,0.11499,10,3,110057,0
1,0,1,7,0,0,111,0.0,8.94985,0.18428,6,6,208094,0
1,0,1,4,0,0,76,0.0,28.51457,0.13063,1,1,104032,0
1,0,1,6,0,0,62,0.0,40.10078,0.10858,1,6,110096,0
1,0,1,9,0,0,181,0.0,15.82954,0.29898,1,7,209017,0
1,0,1,6,0,0,37,0.0,11.24399,0.06554,6,2,103002,0
1,0,1,3,0,0,36,0.0,56.68307,0.06782,19,3,109093,0
1,0,1,5,0,0,62,0.0,23.74858,0.10676,1,2,105094,0
1,0,1,4,0,0,49,0.0,38.1808,0.08668,1,2,110086,0
1,0,1,11,0,0,144,0.0,6.64139,0.23725,2,11,203100,0
1,0,1,6,0,0,131,0.0,21.72582,0.21891,3,4,201100,0
1,0,1,3,0,0,36,0.0,36.33006,0.06513,21,3,118073,0
1,0,1,9,0,0,57,0.0,24.93162,0.0985,1,2,112054,0
1,0,1,6,0,0,30,0.0,24.24171,0.05427,29,1,104049,0
1,0,1,8,0,0,85,0.0,10.01888,0.14256,1,3,117097,0
0,1,0,6,1,840,0,146.6169,0.0,2.64633,0,0,108023,0
1,0,1,5,0,0,41,0.0,18.15594,0.07234,1,4,204014,0
1,0,1,8,0,0,60,0.0,26.66303,0.10347,15,8,106031,0
1,0,1,4,0,0,68,0.0,54.52172,0.12264,7,3,103092,0
1,0,1,7,0,0,65,0.0,39.33788,0.11354,15,2,205028,0
1,0,1,3,0,0,22,0.0,30.81462,0.06211,34,2,116098,0
1,0,1,3,0,0,20,0.0,51.19198,0.0403,57,3,107033,0
1,0,1,5,0,0,43,0.0,28.42246,0.07585,1,5,105002,0
1,0,1,8,0,0,76,0.0,9.57264,0.12814,6,2,210062,0
1,0,1,3,0,0,68,0.0,47.49726,0.12026,1,2,111020,0
1,0,1,7,0,0,80,0.0,18.53689,0.1353,7,6,104052,0
1,0,1,5,0,0,30,0.0,53.03913,0.05787,1,2,112016,0
1,0,1,4,0,0,30,0.0,24.4071,0.05478,10,3,102011,0
1,0,1,6,0,0,24,0.0,35.58431,0.0408,38,5,111075,0
1,0,1,3,0,0,49,0.0,10.37618,0.08452,11,3,109018,0
1,0,1,28,0,543,0,0.0,7.90087,1.82198,62,1,105010,0
1,0,1,2,0,0,29,0.0,58.23174,0.05638,4,1,106010,0
0,0,0,0,0,65,13,201.93494,0.0,0.28422,0,0,1301100,0
1,0,1,6,0,0,46,0.0,31.759,0.0812,14,5,112019,0
1,0,1,2,0,0,65,0.0,13.32589,0.11012,14,2,119067,0
1,0,1,3,0,0,20,0.0,59.20989,0.0396,64,3,206081,0
1,0,1,2,0,0,32,0.0,53.56741,0.06079,4,1,109100,0
1,0,1,5,0,0,80,0.0,12.75205,0.13435,1,3,119029,0
1,0,1,8,0,0,39,0.0,33.24203,0.07007,13,3,108045,0
1,0,1,3,0,0,23,0.0,9.54521,0.04217,41,2,107041,0
